system:index,16924_01_Chirchik,16924_02_Chirchik,16924_03_Chirchik,16924_04_Chirchik,16924_05_Chirchik,16924_06_Chirchik,16924_07_Chirchik,16924_08_Chirchik,16924_09_Chirchik,16924_10_Chirchik,16936_01_Inflow Toktogul,16936_02_Inflow Toktogul,16936_03_Inflow Toktogul,16936_04_Inflow Toktogul,16936_05_Inflow Toktogul,16936_06_Inflow Toktogul,16936_07_Inflow Toktogul,16936_08_Inflow Toktogul,16936_09_Inflow Toktogul,16936_10_Inflow Toktogul,16938_01_Karadarya,16938_02_Karadarya,16938_03_Karadarya,16938_04_Karadarya,16938_05_Karadarya,16938_06_Karadarya,16938_07_Karadarya,16938_08_Karadarya,16938_09_Karadarya,16938_10_Karadarya,17089_01_Vakhsh,17089_02_Vakhsh,17089_03_Vakhsh,17089_04_Vakhsh,17089_05_Vakhsh,17089_06_Vakhsh,17089_07_Vakhsh,17089_08_Vakhsh,17089_09_Vakhsh,17089_10_Vakhsh,17137_01_Kofarnikhan,17137_02_Kofarnikhan,17137_03_Kofarnikhan,17137_04_Kofarnikhan,17137_05_Kofarnikhan,17137_06_Kofarnikhan,17137_07_Kofarnikhan,17137_08_Kofarnikhan,17137_09_Kofarnikhan,17137_10_Kofarnikhan,17461_01_Zeravshan,17461_02_Zeravshan,17461_03_Zeravshan,17461_04_Zeravshan,17461_05_Zeravshan,17461_06_Zeravshan,17461_07_Zeravshan,17461_08_Zeravshan,17461_09_Zeravshan,17461_10_Zeravshan,Year-Month,.geo
000000000000000000f1,49.9238288,72.4056391,74.29927249,74.57053571,74.36644345,74.11315789,73.89471243,72.92673049,71.66984127,71.17051962,48.27487022,53.37593591,53.45751929,59.17735653,59.42694048,64.16186508,63.25476541,62.52404531,65.60179293,65.15174192,30.46957672,35.81122449,49.03219316,58.24791266,61.67694805,63.3694846,66.38145897,67.7722372,70.58431517,71.27420381,25.27795693,59.49107143,70.29759853,72.96315126,70.80733155,72.28935714,69.33164276,66.56567826,68.68318907,71.95393682,0.267857143,0.154312668,0.46,1.213935574,12.81966054,34.45454545,59.60281385,70.82524272,73.2648248,73.47135785,9.585486322,12.15178571,25.69152661,34.26751374,42.60650963,49.40214286,55.32236928,65.32976762,67.60353866,69.85568843,2021-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000da,36.25995635,67.02747479,72.25172534,75.29177248,75.05132872,75.69007448,76.32093749,75.22193123,74.22982785,73.19940722,31.44774194,37.34967742,40.77677419,50.76516129,56.06157568,63.25009303,62.0286947,58.67325411,62.51470393,64.00424551,0.675925926,10.11662531,28.98591549,41.0744246,49.39501466,55.13018433,64.66437886,69.13875884,73.88304192,74.00248139,40.76214875,67.13830699,72.83918035,76.11831147,74.5883258,76.02750601,74.12770175,72.82622108,74.52325035,73.78524583,0.077572965,0.045648205,0.161290323,0.181846932,1.848022996,30.28989656,70.50951105,77.59758465,77.25513373,74.62956562,0.272134523,10.35125377,35.28890184,48.41120628,57.40445387,64.52185553,69.29750484,71.77125176,71.9982744,70.99525686,2019-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000c1,70.76313005,73.67518797,72.60350529,71.85357143,71.80654762,70.99022556,70.86456401,69.94366716,69.75577201,68.83333333,74.05167582,74.16857143,74.59018759,73.96,72.75666565,72.38821429,72.73764881,72.55948373,71.63757633,70.99664376,72.18321331,70.07334896,69.1056338,71.31641086,71.32207792,71.57648337,72.04369301,73.01617251,73.07400589,72.10611264,68.55652116,75.17035714,75.08393458,73.67239418,73.22266764,72.44437831,72.11858204,71.54526646,72.13403845,72.66715256,36.40263605,44.60411051,46.37714286,53.02884117,57.62926293,69.45000267,75.29040404,75.24876714,74.30727763,72.20226308,39.41983283,51.37665344,64.15091036,67.34031593,70.1835009,71.06640212,71.35566138,71.06215166,70.41673948,70.73581586,2017-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
49,58.59398496,68.16541353,69.66236772,69.78794643,69.67150298,69.76578947,70.59693878,69.68519882,69.54545455,69.37454212,9.739285714,12.21731481,17.84465226,25.78293956,33.49261447,38.68290591,42.52447619,43.38188112,50.70346307,55.46230945,21.00335587,30.89481947,35.06136821,39.53069658,37.67077922,34.68967669,45.34817299,48.51181003,60.52562912,67.22162317,58.41780745,69.85554762,70.19179371,70.7032205,70.38533568,69.907,68.86854257,67.26010101,69.61636666,70.03137847,10.7372449,11.37601078,14.98321429,22.81477591,33.48019802,56.80952381,69.92243867,71.79472954,71.81873315,70.19443135,14.91451368,29.46263228,48.50105042,56.76957418,60.6779382,65.13515873,67.41381988,68.97376093,69.05006553,68.55854701,2007-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
32,44.00760498,72.11011911,77.1956848,79.14505006,79.3633913,79.00933201,78.50237638,78.05241792,75.95210166,75.4730755,35.68221505,41.15183251,45.66874909,58.08629181,63.57431262,71.87832369,69.08441565,71.22033947,70.89672176,72.01677419,7.567829501,15.65083304,27.69604725,37.78672354,45.86656891,51.18778802,60.79286205,66.39013999,72.12038577,73.91066998,28.55110799,60.83472063,72.86868687,76.63354839,77.26761027,76.61557604,73.87846204,73.0267188,74.32623878,75.02451613,0.003840246,0.137248935,0.002580645,0.855154965,6.650590866,28.44477028,66.51032372,76.56999725,76.0100426,74.48323219,0.497254633,7.287531414,23.17633972,39.91726384,50.46304362,61.04253477,66.99544732,71.12227224,71.1218246,70.94261736,2005-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
64,0.356745462,0.437691002,2.982676225,10.24516129,26.79267473,43.64074703,63.25429409,72.89590954,76.98794396,77.46608768,0.088064516,0.227096774,0.789507983,4.515806452,10.89516129,26.28474654,39.73407527,46.61453242,57.32290648,65.24675269,0.42884878,0.246721021,0.290322581,0.623833644,2.275953079,8.199020737,21.90631434,33.46835058,57.52090601,71.66369934,0.296451613,3.622202818,16.81811553,33.10376047,35.46417145,58.85578161,64.80969502,66.18387808,72.10450137,74.03527957,0.007680492,0.040474741,0,0.092030361,0.123602683,0.762658847,6.069825807,37.14952176,73.07411799,83.13927283,0.039464653,0.537933094,1.41857765,6.880774935,17.40790792,39.10698739,59.02161439,73.65968499,77.40000544,76.6551103,2009-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000006c,66.42920204,72.14193548,71.77598566,71.79354839,70.06216398,69.56196944,70.28948471,69.17060193,67.69175627,67.49462366,69.41018957,66.4615654,65.43434343,66.95005161,67.69096774,68.21129032,68.26967742,68.17008798,66.79710407,67.23404762,47.59131621,67.48174406,66.57837347,65.78992269,66.96988856,66.94585253,69.25772135,68.81740718,69.85733289,69.35328784,52.97319766,70.17647831,70.16057999,69.37935484,67.92248653,68.30037634,67.07785663,66.98609616,68.41685357,71.43485606,0.498356375,2.408713735,4.962711828,10.1634514,19.73315448,49.07713447,69.72890192,71.73985489,71.20080089,69.43867135,19.03191489,38.63933963,61.02308665,63.14722084,67.52333562,68.99274839,69.23207097,68.6805777,67.62796338,67.42317871,2010-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
27,3.484340929,16.74947368,32.02469136,45.84916667,58.28611111,66.16842105,72.03636364,73.74914089,74.27037037,73.62179487,1.199666667,6.789,12.82659933,26.57554762,39.963,50.53025,54.53233333,56.52786195,61.20916573,64.99206481,0.798148148,0.221978022,3.114553991,13.74380165,26.56340909,39.29107143,51.95992908,58.48553459,69.16254296,73.52339744,0.590333333,12.731,31.61582492,53.14866667,62.13052721,71.77033333,70.65993266,69.85622896,72.60137457,73.045,0.083333333,0.144025157,0,0.082352941,0.091749175,1.818518519,15.95353535,53.6038835,73.62169811,77.31386139,0.031205674,1.174691358,6.326797386,17.49230769,30.99042553,49.56966667,63.42233333,71.57823129,73.23119266,73.71908832,2004-04,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0.00E+00,0.069643463,0.123599321,0.258368352,0.547392473,1.114131442,1.9402494,5.272344934,8.351270025,15.52608772,29.26093251,0.231290323,0.500322581,0.676441838,2.842472706,6.583225806,13.98938434,24.00521919,31.24658337,44.33024947,52.51115721,0.005973716,0.019496632,0.184007269,0.341508931,0.456891496,2.13047235,6.27487989,12.65642118,26.00764882,47.26674938,0.510744986,1.346782852,1.722075177,4.731740553,11.02801185,24.54739067,38.16003604,46.99674946,53.80603575,64.47764155,0.042242704,0.216770448,0.046129032,0.023719165,0.055990959,0.798461359,1.138367582,2.957844323,15.10645098,43.30423048,0.108785175,0.232696824,0.729440664,1.735320228,3.005718613,8.898518511,15.41883813,25.58603875,38.16275154,54.60961751,2019-10,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000fe,53.3689236,72.55687606,74.91158901,75.68830645,74.50840054,73.29949066,73.63049853,73.36614566,72.54903877,72.54383788,8.316129032,23.41451613,40.24666015,60.93419355,65.36387097,69.59709677,66.86774194,68.62495927,68.44542196,68.38096774,11.29868578,45.61254874,61.17219446,64.51372967,61.96920821,64.33640553,68.07137955,71.95861229,74.34286664,74.42772953,19.14741935,49.94258065,56.28706419,71.65741935,70.48090849,74.35290323,73.00684262,72.27272727,72.08014633,72.45709677,0.042242704,0.126597687,0.063548387,0.136622391,0.240498243,14.20267188,52.48875855,74.08205449,76.23737066,74.00511019,1.241592313,5.987455197,15.49746996,31.45998759,47.41901167,59.53322581,67.56967742,72.12508229,72.36934004,72.59360353,2022-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
16,5.229038113,5.69460282,12.80969889,20.34883621,31.11611774,37.31348659,47.34397008,51.68305294,59.72094151,62.7491453,2.328563218,2.289241379,5.517756105,12.68223154,33.03687663,47.95915228,55.35963372,54.80608383,62.58786128,65.42403205,3.165432099,8.399774584,12.22159624,13.96914601,16.08363636,23.36279762,38.36134752,46.5,57.34226804,65.56442308,5.906133333,13.16133333,23.82046102,38.09965128,44.34830946,54.15880389,57.14533541,59.79523152,62.48644462,67.37253824,4.099206349,4.649056604,4.359,5.355882353,5.812211221,8.343434343,16.53973064,35.65585761,51.75188679,63.89256326,1.809574468,2.99845679,7.228501401,16.68266026,23.6775076,34.01941026,45.21074074,56.12825746,61.9930798,67.68984691,2002-11,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
79,67.13909774,74.53984962,73.92192093,73.06785714,71.88727679,71.18308271,71.08209647,70.16642121,69.42684784,68.73314442,45.33246175,44.9713722,52.20703788,58.03046596,59.53174045,63.4192881,64.36544739,64.94253813,65.69289221,66.27948574,52.44797899,61.11797561,60.69684286,61.06382388,61.78017825,62.52938947,65.54119071,66.07849156,68.049802,68.92679568,65.95082493,73.69059697,72.53127717,70.67957577,70.78636117,70.70728224,69.719957,69.46097419,70.06917077,71.12398134,0.271683673,6.924775382,16.67185389,33.07450202,50.75824176,64.58152958,73.00974026,72.87864078,72.06891534,70.32112889,29.01861702,43.82204586,61.66905281,66.21393595,69.08563389,70.15355159,70.85322702,70.27081229,70.2786239,70.79152016,2011-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0.00E+00,19.37649123,23.57789474,29.50709877,37.12291667,46.31701389,52.69508772,60.21558442,63.20034364,65.06161616,65.55128205,2.39191354,6.958625447,12.09755723,19.77099343,26.648,32.33431162,39.0038,40.87982203,47.53071455,53.80533333,7.966017454,18.37922061,20.53395724,24.61917706,25.43305516,25.89223466,32.07718269,35.7569833,45.16116838,56.16602564,7.502,28.04544209,41.65509025,46.759,45.47959184,56.80113793,60.26902357,60.42929293,62.77867922,69.43657143,0.049603175,0.177672956,0.502,4.691830065,8.742574257,13.97239057,29.86498316,51.60970874,66.85188679,71.79339934,7.355319149,10.27530864,14.83816768,18.83717949,24.77765957,37.46093913,47.52534783,59.0244898,65.10458716,68.25384615,2019-11,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000d6,29.94276346,47.85087719,52.02253086,55.69625,57.37152778,60.31894737,64.13809524,66.11134021,66.82558923,66.19358974,14.81827451,22.02167692,30.93090909,46.47285965,53.953,57.67898413,58.45321839,56.96688726,57.20036927,58.87733333,9.533950617,47.93663004,61.36244131,66.67465565,66.05272727,66.12142857,68.09964539,69.96981132,72.08006873,70.44038462,5.58471047,40.7723908,58.31797719,66.33633333,67.81823479,70.65766667,68.53120864,68.8989899,70.27433345,71.00966667,0.422222222,0.087735849,0.151988506,0.30751634,4.998349835,14.65029219,44.85393011,64.17490235,71.04433962,70.41716172,1.118085106,8.914506173,26.0198263,38.32251019,45.18868393,55.95816917,62.19283333,67.70884354,69.06422018,68.95413105,2018-11,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
92,27.67334465,65.44244482,72.99044205,76.02701613,77.17708333,77.39151104,76.84457478,76.020286,74.50276963,73.48759305,22.89483871,32.12612903,37.43629847,49.00322581,55.00645161,59.15129032,59.93387097,59.85174324,62.72238514,62.24580645,2.387612218,12.59411556,32.45842799,42.08157825,49.90175953,53.15092166,61.16918325,64.39500913,68.40571999,69.5412531,31.74709677,66.82548387,70.81590094,73.29133811,70.21560237,73.33173238,71.43667444,69.95391884,73.20352511,73.53691953,2.993087558,3.117468046,3.69483871,5.151486401,9.620568508,28.75724992,63.25513196,75.91136862,77.01308582,75.7681252,2.1945779,10.38052569,31.02182163,48.04280397,57.01921757,64.57806452,68.66709677,70.89400922,71.51021012,71.26137304,2013-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000c0,70.12419285,74.03838719,73.63722508,73.50896828,72.87474604,72.47773191,72.97040961,70.55956243,69.75864636,67.79308418,72.89679127,74.87268575,75.62886819,74.5788731,72.67954421,72.41589057,73.03740007,73.4130668,71.31465052,69.79447078,59.17383132,64.28539577,65.938481,71.82046205,73.26101476,73.54874825,73.87188031,74.18479673,74.88712656,73.63401016,63.1130334,72.41130159,73.55911302,72.25490112,71.3702208,71.68509163,70.46706372,70.54088279,69.94780214,70.14412168,4.38256022,8.827344445,12.4034938,20.66792126,35.85579599,58.5184928,69.54880718,72.50506851,72.35336462,70.25748481,24.68388323,43.27298407,55.63560144,60.07641849,63.62283485,66.3068477,67.7302097,68.94392358,68.48732093,68.21236795,2017-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000000b,61.9383493,66.42546689,67.85304659,68.64112903,68.29905914,68.35212224,68.37746125,67.03292318,65.6611274,64.91563275,60.23624264,64.43275407,65.02583454,66.89483871,67.55448276,67.86903226,68.1353405,68.27924405,67.16824931,66.77640024,56.94713262,69.87214514,70.77919128,71.37270061,71.21173021,70.90437788,71.76080988,71.65398661,72.20485534,70.18238213,51.61064516,69.98193548,68.81101336,69.00483871,68.05529954,68.99806452,67.69175627,67.83479961,67.5576987,68.55225806,0.900921659,1.185636032,2.089032258,5.112270715,13.56882785,40.94721408,67.22721842,71.69777639,70.63724893,68.40274673,13.93937314,29.48799283,46.83595562,49.66108283,53.84591627,60.37870968,64.06967742,65.97761685,66.6614383,65.85387372,2001-12,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
34,0.997962649,0.520203735,2.411887694,5.248790323,15.68985215,25.26315789,47.72098869,59.95277685,69.50993809,74.06038048,0.467741935,0.341935484,0.378950798,3.857096774,9.461290323,20.34538899,27.43439665,33.24470512,46.09872923,56.09064516,0.515830346,0.081885856,0.142662426,0.855505199,3.814076246,13.7125576,21.62119849,30.47407735,45.85297524,63.21886078,0.346451613,3.408709677,14.04857299,28.32704898,32.31612222,53.21340736,58.92696711,60.45190463,66.43199202,70.30451613,0.045698925,0.015824711,0.040967742,0.095825427,0.218460556,0.783968719,4.272727273,29.93869132,66.40939918,79.80229958,0.173644475,0.432795699,0.735294118,4.94633995,11.31022649,30.40580645,50.1405228,64.0036208,70.67581717,72.10973256,2005-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
90,67.87190837,72.40778917,72.20215666,71.9858858,71.16532883,71.0863393,71.44264069,69.46969571,68.54428696,66.9585536,67.1768652,64.66958102,62.85693047,63.9602869,60.73425973,64.36527496,63.02019018,62.58847616,63.5612686,62.41995968,70.59914453,68.75152815,69.47328138,72.00261811,72.44376269,71.90207373,72.83278338,73.30291388,73.11572996,71.79071626,67.7712923,71.06898596,71.31601301,71.04297195,70.65523144,70.85087253,68.8984111,67.37933921,68.77690108,70.48047518,20.38012947,27.30108851,24.62367884,31.66401343,47.64114257,60.81920102,69.34618288,70.79534938,70.59387492,68.64392575,32.84754554,44.21271949,56.74246995,57.18280675,58.77900488,61.62608118,63.71078465,65.61856949,66.11403042,67.06638131,2013-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000008f,64.89654782,66.93582343,68.26684588,68.66169355,68.4593414,68.91544992,69.95182237,68.46591287,67.10622353,65.84119107,52.93380943,51.99937311,55.08411377,60.42177737,60.18701882,60.54683112,60.51036151,60.85944493,62.11212234,62.92175661,59.33602151,63.72037306,64.07632894,65.00279925,65.66184751,64.79089862,66.37645848,66.96317712,69.3634852,68.65663772,49.23487097,59.60635484,54.9850114,57.86806452,58.69782752,64.27387097,64.12968394,64.20896057,66.05811282,71.81347312,18.67246544,17.48632583,21.24117204,29.02997048,40.58985965,51.58488107,65.6969697,69.61446915,71.00629945,70.05621207,27.16148479,28.2360143,36.3461462,36.45887097,40.42870053,47.63616648,52.31960829,60.4644503,63.83894439,66.53322305,2012-12,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
1,69.43082707,73.91315789,73.85218254,73.22232143,72.73809524,71.77368421,72.07189239,70.69955817,70.002886,69.57051282,63.7169171,63.59752544,63.06911632,66.03308487,63.46107143,69.49945714,67.94783069,69.08921223,68.80268857,67.62708995,61.95959673,65.72008212,62.97334004,64.49350649,65.22142857,65.59333301,68.22422259,69.81300539,71.64727541,70.65762363,62.29172619,71.11917582,69.57312132,69.85357143,68.76064524,69.77071429,68.13708514,65.94967532,68.77713266,71.53283308,6.352465986,4.305256065,4.682142857,17.34488796,41.39780764,62.47147297,71.31493506,72.01317614,71.29818059,69.22171146,20.9718845,29.96891534,44.52591036,49.87156593,55.08168693,59.86321429,63.79071429,67.1191691,67.48034076,67.11721612,2001-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000006d,64.70399811,72.43651551,70.50095298,70.02571925,69.38866677,68.81107446,69.15774239,68.74434097,67.87348764,67.99854158,69.98707822,69.141199,68.23930827,68.94895368,69.23361492,69.59602643,69.21366102,70.34075865,69.51717831,69.7682209,30.91208848,55.51670519,69.06153122,68.72247526,68.60434117,69.07784746,70.24776092,71.25141686,71.5182145,71.29528113,65.16087563,73.77633929,72.66215729,73.34563665,72.49135488,72.67880952,71.37163751,71.0442223,69.46532871,69.99132024,17.72236395,27.75336927,30.69785714,33.20168067,38.19731259,60.46921597,73.77958153,73.54646325,72.77358491,72.43772592,28.33548632,34.55357143,58.44973207,65.16243132,68.41954787,69.90154503,71.11377976,71.89506354,71.83139471,72.92388901,2010-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000000d,68.84172932,74.35112782,73.41798942,72.92008929,72.10491071,71.27030075,70.84137291,69.73232695,68.86976912,68.92078755,69.62547391,70.78831859,71.74414527,71.31457419,67.72053051,71.00643278,69.5241112,70.0341847,68.2425671,67.42729463,48.66898148,52.78564887,58.92303823,64.17916175,66.62331169,68.68207908,70.21170213,70.84231806,72.16089838,72.04910714,63.21428571,72.53857143,72.45526696,71.84,71.59183673,70.96792857,69.79660895,69.92472342,70.47574287,70.70851299,3.148384354,16.71495957,18.75,26.32282913,37.35219236,58.06998557,70.93939394,71.54056865,70.79919137,69.10042433,28.02013678,40.62334656,52.0227591,56.38152473,60.13411854,63.80035714,66.75964286,67.6701895,67.65334207,66.82112332,2002-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000fc,54.54584573,70.22342954,71.93548387,72.02177419,71.6969086,70.91035654,71.84206116,70.50748254,70.14141414,68.96277916,54.87836216,51.51770156,48.31259517,52.70685281,55.32882603,60.0587874,64.1822076,62.93004254,65.63963957,65.99546983,11.6681601,23.14865887,35.57623807,43.85091975,46.2443695,46.58059716,53.65410661,57.0359922,65.359428,69.12282878,61.23290323,73.49322581,71.99039753,71.8334212,70.36219719,71.08549462,69.33894048,68.19941349,70.50095314,72.11828648,0.749615975,1.032866707,1.752258065,4.216318786,13.24465027,53.66145324,73.61648746,74.63388663,74.18533171,71.6279144,7.413864104,25.49492234,43.23181531,53.02689464,57.55588952,61.55537221,64.21232258,67.42330481,68.46700207,68.59670527,2022-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
